t15,instance,ip,server,status,anomaly_score,threshold,is_anomaly,is_sustained,dominant_metric,resource,severity
2026-02-23 04:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6627186353941981,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 04:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6773624359397099,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 05:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6516506727619416,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 05:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6511235749884996,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 05:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6561233905516611,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 05:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6273536015528209,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-02-23 06:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6357834326907672,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-02-23 06:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6599629166341764,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 06:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6446876846300497,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-02-23 06:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6565829924574298,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 07:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6395107829646999,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-02-23 07:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6702209699935411,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 07:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6660030116179843,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-02-23 07:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.6331426165525527,0.638473806008942,False,False,trend_disk_pct_C:,DISK,MEDIUM
2026-02-23 08:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 08:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 08:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 08:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 09:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 09:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 09:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 09:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 10:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 10:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 10:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 10:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 11:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 11:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 11:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 11:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 12:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 12:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 12:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 12:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 13:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 13:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 13:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 13:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 14:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 14:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 14:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 14:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 15:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 15:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 15:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 15:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 16:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 16:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 16:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 16:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 17:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 17:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 17:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 17:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 18:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 18:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 18:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 18:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 19:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 19:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 19:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 19:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 20:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 20:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 20:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 20:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 21:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 21:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 21:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 21:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 22:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 22:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 22:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 22:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 23:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 23:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 23:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-23 23:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 00:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 00:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 00:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 00:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 01:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 01:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 01:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 01:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 02:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 02:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 02:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 02:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 03:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 03:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 03:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 03:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 04:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 04:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 04:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 04:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 05:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 05:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 05:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 05:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 06:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 06:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 06:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 06:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 07:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 07:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 07:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 07:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 08:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 08:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 08:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 08:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 09:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 09:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 09:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 09:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 10:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 10:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 10:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 10:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 11:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 11:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 11:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 11:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 12:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 12:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 12:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 12:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 13:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 13:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 13:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 13:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 14:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 14:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 14:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 14:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 15:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 15:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 15:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 15:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 16:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 16:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 16:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 16:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 17:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 17:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 17:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 17:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 18:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 18:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 18:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 18:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 19:00:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 19:15:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 19:30:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
2026-02-24 19:45:00,192.168.1.38:9182,192.168.1.38,192.168.1.38:9182,active,0.616165969482384,0.638473806008942,False,False,mean_disk_pct_C:,DISK,MEDIUM
